catalogNumber,createdBy,placeName,flagNotes,createdOn,associatedMedia,locationLat,locationLon,fromDate,rank,scientificName,commonName,state,district,observedInMonth
15892969,Lovelymon lamin,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/3c004416-420c-48e8-b18a-6770c91ea16f/31507.jpg,24.4320197,92.3306894,27/09/2020,species,Castalius rosimon (Fabricius 1775),Common Pierrot:English,ASSAM,Karimganj,September
15892944,Lovelymon lamin,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/a914d141-a5fe-4e27-97d0-c24b2579445b/31505.jpg,24.4320197,92.3306894,27/09/2020,species,Megisba malaya (Horsfield 1828),Malayan:English,ASSAM,Karimganj,September
15891601,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/bdf2b55e-3fe9-44d7-ab3d-46e3c11036af/31430.jpg,24.4320197,92.3306894,20/09/2020,species,Suasa lisides (Hewitson 1863),Red Imperial:English,ASSAM,Karimganj,September
15891580,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/c40da29d-6366-47cd-9fb1-730a89545acf/31427.jpg,24.4320197,92.3306894,20/09/2020,species,Junonia hierta Fabricius 1798,Yellow Pansy:English,ASSAM,Karimganj,September
15891521,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/4072d4ef-7d67-4056-82fd-a493a55ccf55/31424.jpg,24.4320197,92.3306894,20/09/2020,species,Zemeros flegyas Cramer 1780,Punchinello:English,ASSAM,Karimganj,September
15891492,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/69f30ee9-e640-4eb7-a00e-9e8f7143c89c/31423.jpg,24.4320197,92.3306894,20/09/2020,species,Prosotas nora (Felder 1860),Common Lineblue:English,ASSAM,Karimganj,September
15891414,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/a9fec8bc-c664-497f-8181-7d8aaedb79f5/31419.jpg,24.4320197,92.3306894,20/09/2020,species,Orsotriaena medus Fabricius 1775,Medus Brown:English,ASSAM,Karimganj,September
15891382,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/70fb0cef-f19a-42d6-b6f5-075c0ce3aa5f/31417.jpg,24.4320197,92.3306894,20/09/2020,species,Castalius rosimon (Fabricius 1775),Common Pierrot:English,ASSAM,Karimganj,September
15891347,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/db2172d7-7099-4f04-abd9-6c81c748f694/31416.jpg,24.4320197,92.3306894,20/09/2020,species,Ypthima huebneri Kirby 1871,Common Four Ring:English,ASSAM,Karimganj,September
15891308,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/87944a53-68f9-4d4d-883f-9c5b28a45783/31413.jpg,24.4320197,92.3306894,20/09/2020,species,Euploea core Cramer 1780,Common Crow:English,ASSAM,Karimganj,September
15891203,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/6cfa0b1b-adb2-4ec7-8f93-292fc7381cab/31408.jpg,24.4320197,92.3306894,20/09/2020,species,Cethosia cyane Drury 1770,Leopard Lacewing:English,ASSAM,Karimganj,September
15891165,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/2c043222-eae4-45db-9b33-6002ab8f838f/31404.jpg,24.4320197,92.3306894,20/09/2020,species,Anthene lycaenina (Felder 1868),Pointed Ciliate Blue:English,ASSAM,Karimganj,September
15891101,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/1be78e92-7bdb-46c3-85e4-0212cc55f715/31401.jpg,24.4320197,92.3306894,20/09/2020,species,Hypolycaena erylus (Godart 1823),Common Tit:English,ASSAM,Karimganj,September
15891043,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/23a5fdfc-6cd6-41fd-b1dd-7afbb8a4aacb/31399.jpg,24.4320197,92.3306894,20/09/2020,species,Athyma perius,Common Sergeant:English,ASSAM,Karimganj,September
15891001,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/e194ede2-41d4-46b5-be89-5cfdb221c210/31396.jpg,24.4320197,92.3306894,20/09/2020,species,Arhopala centaurus (Fabricius 1775),Centaur Oakblue:English,ASSAM,Karimganj,September
15890908,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/44505542-b28b-4eca-a8f2-8db10f193800/31387.jpg,24.4320197,92.3306894,20/09/2020,species,Athyma inara Doubleday 1850,Colour Sergeant:English,ASSAM,Karimganj,September
15890894,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/b822870b-c6ee-4daa-9c8d-642fa411d7d4/31386.jpg,24.4320197,92.3306894,22/09/2020,species,Junonia hierta Fabricius 1798,Yellow Pansy:English,ASSAM,Karimganj,September
15890880,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/27677174-1f6d-4b7b-a644-a58e80ecf922/31385.jpg,24.4320197,92.3306894,20/09/2020,species,Junonia almana Linnaeus 1758,Peacock Pansy:English,ASSAM,Karimganj,September
15890863,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/70075348-0b1e-4441-8623-490f1a25d8d4/31383.jpg,24.4320197,92.3306894,20/09/2020,species,Hypolimnas bolina Linnaeus 1758,Great Eggfly:English,ASSAM,Karimganj,September
15890847,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/931d749d-6533-4b4e-9c84-ba2a7e2bddd2/31382.jpg,24.4320197,92.3306894,20/09/2020,species,Junonia hierta Fabricius 1798,Yellow Pansy:English,ASSAM,Karimganj,September
15890832,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/b4143ed0-1764-4b3c-9564-f1dd1efd904a/31380.jpg,24.4320197,92.3306894,21/09/2020,species,Orsotriaena medus Fabricius 1775,Medus Brown:English,ASSAM,Karimganj,September
15890804,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/edcad521-41bf-4f5d-b637-3843b8a66534/31377.jpg,24.4320197,92.3306894,20/09/2020,species,Yasoda tripunctata (Hewitson 1863),Yamfly:English,ASSAM,Karimganj,September
15890790,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/4a145888-6386-4797-966c-e8ed84767786/31376.jpg,24.4320197,92.3306894,20/09/2020,species,Junonia almana Linnaeus 1758,Peacock Pansy:English,ASSAM,Karimganj,September
15890766,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/09e33bcc-9141-43dd-94f9-f6d0fd5ac5b6/31365.jpg,24.4320197,92.3306894,20/09/2020,species,Junonia hierta Fabricius 1798,Yellow Pansy:English,ASSAM,Karimganj,September
15890738,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/cee9546e-400b-4c44-a216-715451305b4f/31360.jpg,24.4320197,92.3306894,21/09/2020,species,Junonia hierta Fabricius 1798,Yellow Pansy:English,ASSAM,Karimganj,September
15890693,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/45f971df-d572-4da3-9817-f410bdd41872/31351.jpg,24.4320197,92.3306894,21/09/2020,species,Spindasis syama Horsfield 1829,Club Silverline:English,ASSAM,Karimganj,September
15890677,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/f1d421fa-5dc3-49cc-9598-6f78b9b18197/31348.jpg,24.4320197,92.3306894,21/09/2020,species,Castalius rosimon (Fabricius 1775),Common Pierrot:English,ASSAM,Karimganj,September
15890626,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/58e6247c-5d25-4620-8fde-ee76d3b3ff1b/31336.jpg,24.4320197,92.3306894,20/09/2020,species,Papilio helenus Linnaeus 1758,Red Helen:English,ASSAM,Karimganj,September
15890611,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/c483c735-8c51-44f7-a0c7-d19c07c13f5b/31334.jpg,24.4320197,92.3306894,21/09/2020,species,Junonia hierta Fabricius 1798,Yellow Pansy:English,ASSAM,Karimganj,September
15890594,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/c8dbea4f-5b2a-4575-aa41-5ff07b031bd3/31330.jpg,24.4320197,92.3306894,21/09/2020,species,Orsotriaena medus Fabricius 1775,Medus Brown:English,ASSAM,Karimganj,September
15890574,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/ab62ff43-7ab8-4800-beb3-219f3ac1c333/31323.jpg,24.4320197,92.3306894,20/09/2020,species,Ariadne ariadne Linnaeus 1763,Angled Castor:English,ASSAM,Karimganj,September
15890555,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/42a8f4a2-5104-49be-a47b-386fe8e3d833/31317.jpg,24.4320197,92.3306894,20/09/2020,species,Dacalana penicilligera (de Nicéville 1890),Double-tufted Royal:English,ASSAM,Karimganj,September
15886215,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/67f0a2cd-8293-4812-8c67-8e7059b2b4c1/31116.jpg,24.4320197,92.3306894,10/09/2020,species,Dacalana cotys (Hewitson (1865)),White-banded Royal:English,ASSAM,Karimganj,September
15886188,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/bb20d9df-ae20-412a-8e31-5c463d0c49ae/31114.jpg,24.4320197,92.3306894,15/09/2020,species,Ypthima baldus Fabricius 1775,Common Five Ring:English,ASSAM,Karimganj,September
15886174,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/349c0831-5f71-49ec-8986-a300e307fa22/31113.jpg,24.4320197,92.3306894,15/09/2020,species,Castalius rosimon (Fabricius 1775),Common Pierrot:English,ASSAM,Karimganj,September
15886143,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/73ad4e6a-e11a-4a28-add4-34f16fa07870/31110.jpg,24.4320197,92.3306894,15/09/2020,species,Eurema hecabe (Linnaeus 1758),Common Grass Yellow:English,ASSAM,Karimganj,September
15886103,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/f590d44c-8417-497e-b469-4b0d28ae5bd2/31107.jpg,24.4320197,92.3306894,15/09/2020,species,Mycalesis mineus Linnaeus 1858,Dark-branded Bushbrown:English,ASSAM,Karimganj,September
15886024,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/2bc8550a-1ff1-4657-8913-bfad0a4b8e21/31101.jpg,24.4320197,92.3306894,15/09/2020,species,Neopithecops zalmora (Butler (1870)),Quaker:English,ASSAM,Karimganj,September
15885997,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/2a1dfbd3-1080-412b-bfed-c657eefc7327/31099.jpg,24.4320197,92.3306894,15/09/2020,species,Tanaecia lepidea Butler 1868,Grey Count:English,ASSAM,Karimganj,September
15885970,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/a5d88def-c827-4fcc-8e1a-0142ebf9a218/31097.jpg,24.4320197,92.3306894,16/09/2020,genus,Mycalesis,,ASSAM,Karimganj,September
15885953,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/8575425c-2869-4197-b514-215d7330c0fc/31093.jpg,24.4320197,92.3306894,15/09/2020,species,Phalanta phalantha Drury 1773,Common Leopard:English,ASSAM,Karimganj,September
15885938,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/19b8088c-052a-4c8a-be2e-d2fb797efec3/31091.jpg,24.4320197,92.3306894,15/09/2020,species,Castalius rosimon (Fabricius 1775),Common Pierrot:English,ASSAM,Karimganj,September
15885896,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/72bf36e9-bc98-4821-af39-bd3067a7b0e3/31078.jpg,24.4320197,92.3306894,15/09/2020,species,Mycalesis visala Moore 1857,Long-branded Bushbrown:English,ASSAM,Karimganj,September
15885869,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/bba3c96e-362f-416b-bcd6-75833eb97376/31076.jpg,24.4320197,92.3306894,15/09/2020,species,Eurema hecabe (Linnaeus 1758),Common Grass Yellow:English,ASSAM,Karimganj,September
15885855,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/60ab06a0-f25a-468a-80b8-023e9e85b10a/31074.jpg,24.4320197,92.3306894,15/09/2020,genus,Mycalesis,,ASSAM,Karimganj,September
15885839,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/6e704bdd-0410-4c71-b138-848e91559999/31071.jpg,24.4320197,92.3306894,15/09/2020,species,Junonia atlites Linnaeus 1763,Grey Pansy:English,ASSAM,Karimganj,September
15885794,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/7654b288-60dd-4805-abdb-7b8d0e29bb8f/31067.jpg,24.4320197,92.3306894,15/09/2020,species,Ariadne ariadne Linnaeus 1763,Angled Castor:English,ASSAM,Karimganj,September
15885719,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/0b1ab5eb-043a-4bb6-b7f3-1474d2c44be2/31058.jpg,24.4320197,92.3306894,15/09/2020,species,Zizina otis,Lesser Grass Blue:English,ASSAM,Karimganj,September
15885708,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/13000f79-0235-4a89-a393-bb4386cf9439/31057.jpg,24.4320197,92.3306894,15/09/2020,species,Mycalesis mineus Linnaeus 1858,Dark-branded Bushbrown:English,ASSAM,Karimganj,September
15885678,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/8f7eacef-a265-4ef5-a938-13d9798c453d/31054.jpg,24.4320197,92.3306894,15/09/2020,species,Hypolycaena erylus (Godart 1823),Common Tit:English,ASSAM,Karimganj,September
15885638,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/d0ea2e4a-edee-4e72-9346-da92e7033f86/31051.jpg,24.4320197,92.3306894,15/09/2020,species,Catopsilia pyranthe (Linnaeus 1758),Mottled Emigrant:English,ASSAM,Karimganj,September
15885623,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/2de4c316-0ae6-4a68-b3fa-f1b57efa4b47/31049.jpg,24.4320197,92.3306894,15/09/2020,species,Junonia lemonias Linnaeus 1758,Lemon Pansy:English,ASSAM,Karimganj,September
15885609,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/b7b113ca-79b5-4158-b146-f624ea7d47bd/31048.jpg,24.4320197,92.3306894,15/09/2020,species,Danaus genutia Cramer 1779,Striped Tiger:English,ASSAM,Karimganj,September
15885592,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/9d471ec1-39ff-483f-8220-d1d7dc6c024a/31047.jpg,24.4320197,92.3306894,15/09/2020,species,Zizina otis,Lesser Grass Blue:English,ASSAM,Karimganj,September
15885554,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/7602dd0c-0498-4d54-b1a6-5437fd3aa3de/31039.jpg,24.4320197,92.3306894,15/09/2020,species,Chilades lajus,Lime Blue:English,ASSAM,Karimganj,September
15885513,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/b6400acd-2b73-4fbe-ade2-42ae2b395da7/31035.jpg,24.4320197,92.3306894,16/09/2020,genus,Euploea,,ASSAM,Karimganj,September
15885409,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/5249d01a-164e-40d1-a71c-8f82c588b4b2/31027.jpg,24.4320197,92.3306894,16/09/2020,species,Danaus genutia Cramer 1779,Striped Tiger:English,ASSAM,Karimganj,September
15885307,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/e4280de5-8422-466f-b300-77a946a6784e/31024.jpg,24.4320197,92.3306894,16/09/2020,genus,Mycalesis,,ASSAM,Karimganj,September
15885244,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/c5ba723c-4aae-4c7a-aaec-eb6650ff1c17/31022.jpg,24.4320197,92.3306894,16/09/2020,species,Tanaecia lepidea Butler 1868,Grey Count:English,ASSAM,Karimganj,September
15885229,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/63d0a7fb-e321-4331-a1c1-43863a0cc40c/31020.jpg,24.4320197,92.3306894,16/09/2020,species,Eurema hecabe (Linnaeus 1758),Common Grass Yellow:English,ASSAM,Karimganj,September
15885199,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/e1ba9dee-8530-4a89-912c-75986233430e/31016.jpg,24.4320197,92.3306894,16/09/2020,species,Junonia iphita Cramer 1782,Chocolate Pansy:English,ASSAM,Karimganj,September
15885183,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/221a3113-f787-4b1f-8570-d080e7d83ec6/31013.jpg,24.4320197,92.3306894,16/09/2020,species,Danaus genutia Cramer 1779,Striped Tiger:English,ASSAM,Karimganj,September
15885168,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/0e2efc2e-9c3a-4286-97ea-cb4fcbe06a96/31011.jpg,24.4320197,92.3306894,16/09/2020,species,Castalius rosimon (Fabricius 1775),Common Pierrot:English,ASSAM,Karimganj,September
15885137,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/73b7e5de-baff-443d-857f-d0574f9045ae/31005.jpg,24.4320197,92.3306894,16/09/2020,species,Papilio demoleus Linnaeus 1758,Lime Butterfly:English,ASSAM,Karimganj,September
15885122,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/1a98193b-9cc2-4c89-840c-348de0cf1722/31003.jpg,24.4320197,92.3306894,16/09/2020,species,Danaus genutia Cramer 1779,Striped Tiger:English,ASSAM,Karimganj,September
15885107,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/417ff620-c68b-4eb4-a9bf-471667d22e3c/31001.jpg,24.4320197,92.3306894,16/09/2020,species,Catopsilia pyranthe (Linnaeus 1758),Mottled Emigrant:English,ASSAM,Karimganj,September
15885092,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/62ed92b2-7abb-4eae-b61c-bcbd542828bc/30999.jpg,24.4320197,92.3306894,16/09/2020,species,Junonia lemonias Linnaeus 1758,Lemon Pansy:English,ASSAM,Karimganj,September
15884947,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/a7c141c6-b482-4351-8d6d-eb30a5113569/30985.jpg,24.4320197,92.3306894,17/09/2020,species,Spindasis syama Horsfield 1829,Club Silverline:English,ASSAM,Karimganj,September
15884899,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/ce591596-93a7-4382-a1d9-1f58941a25ae/30982.jpg,24.4320197,92.3306894,18/09/2020,species,Anthene emolus (Godart 1823),Ciliate Blue:English,ASSAM,Karimganj,September
15884857,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/99c7c009-0de8-40ae-b2ca-ad5948cf7fa0/30973.jpg,24.4320197,92.3306894,16/09/2020,species,Castalius rosimon (Fabricius 1775),Common Pierrot:English,ASSAM,Karimganj,September
15884817,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/52f9ea06-2196-4d34-85ad-65dfaf59f43d/30969.jpg,24.4320197,92.3306894,15/09/2020,species,Junonia almana Linnaeus 1758,Peacock Pansy:English,ASSAM,Karimganj,September
15884751,Rejoice Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,28/09/2020,/00413da6-506b-44a4-ae95-c5c09389ef08/30963.jpg,24.4320197,92.3306894,18/09/2020,species,Anthene emolus (Godart 1823),Ciliate Blue:English,ASSAM,Karimganj,September
15864962,Comely Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,27/09/2020,/9e35f925-7827-4ecd-8aba-be8a7343228d/30297.jpg,24.4320197,92.3306894,18/09/2020,genus,Catopsilia,,ASSAM,Karimganj,September
15864940,Comely Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,27/09/2020,/cd3de1a1-830b-49b8-90d0-cb9b009e486c/30294.jpg,24.4320197,92.3306894,18/09/2020,species,Mycalesis anaxias Hewitson 1862,Bushbrown:English,ASSAM,Karimganj,September
15864929,Comely Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,27/09/2020,/34863a14-3e7b-40c1-84bf-bb98308d0312/30293.jpg,24.4320197,92.3306894,18/09/2020,species,Mycalesis anaxias Hewitson 1862,Bushbrown:English,ASSAM,Karimganj,September
15864918,Comely Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,27/09/2020,/f881fe78-b834-4acf-8acb-5310462e21ba/30292.jpg,24.4320197,92.3306894,18/09/2020,species,Ypthima baldus Fabricius 1775,Common Five Ring:English,ASSAM,Karimganj,September
15864907,Comely Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,27/09/2020,/c91a67ed-6113-4599-8188-19bf53961321/30291.jpg,24.4320197,92.3306894,18/09/2020,species,Anthene emolus (Godart 1823),Ciliate Blue:English,ASSAM,Karimganj,September
15864896,Comely Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,27/09/2020,/aa1c430a-97eb-4369-be82-253fc01477f8/30290.jpg,24.4320197,92.3306894,18/09/2020,species,Pantoporia hordonia Stoll 1790,Common Lascar:English,ASSAM,Karimganj,September
15864859,Comely Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,27/09/2020,/87eeb755-5348-4db3-a19c-64b4c1eb1bd1/30286.jpg,24.4320197,92.3306894,18/09/2020,species,Castalius rosimon (Fabricius 1775),Common Pierrot:English,ASSAM,Karimganj,September
15864821,Comely Gassah,"Bazaricherra, Karimganj, Assam 788727, India",,27/09/2020,/33a62933-4240-4632-8fc8-e4c8853c1c4a/30282.jpg,24.4320197,92.3306894,18/09/2020,species,Neopithecops zalmora (Butler (1870)),Quaker:English,ASSAM,Karimganj,September
