catalogNumber,createdBy,placeName,flagNotes,createdOn,associatedMedia,locationLat,locationLon,fromDate,rank,scientificName,commonName,higherClassificationId,state,observedInMonth
16689546,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/e3d70e14-6f89-4b03-9002-938171cd481b/7a49abfc3c8c4debbbdfae4c5dc4b30a.JPG,11.7444809,78.1690862,04/09/2021,species,Phalanta phalantha Drury 1773,Common Leopard:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Phalanta#rank:genus#taxonID:160193 | name:Phalanta phalantha Drury 1773#rank:species#taxonID:160195,,September
16689532,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/cd640db0-e1b1-4454-888b-173a198efba5/a8cf500b877948bba7722f30cb7e97ce.JPG,11.7444809,78.1690862,04/09/2021,species,Acraea violae Fabricius 1775,Tawny Coster:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Acraea#rank:genus#taxonID:160538 | name:Acraea violae Fabricius 1775#rank:species#taxonID:160540,,September
16689518,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/7574e3be-294d-4b0b-a2b4-20a0c361cc9c/f1ba9e8cab6c46f3a06fac55e17b4aa3.JPG,11.7444809,78.1690862,04/09/2021,species,Euploea core Cramer 1780,Common Crow:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Euploea#rank:genus#taxonID:160546 | name:Euploea core Cramer 1780#rank:species#taxonID:160566,,September
16689504,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/cad45787-9a93-4de0-833a-fe3258141b32/a679ab2f8f5f412d86f26a58d09aba51.JPG,11.7444809,78.1690862,04/09/2021,species,Ariadne ariadne Linnaeus 1763,Angled Castor:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Ariadne#rank:genus#taxonID:160508 | name:Ariadne ariadne Linnaeus 1763#rank:species#taxonID:160513,,September
16689490,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/96d9f59d-db0b-4bc5-9a42-5959849bf3c2/994c40e0296c439fa11214da5d0f7ade.JPG,11.7444809,78.1690862,04/09/2021,species,Pantoporia hordonia Stoll 1790,Common Lascar:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Pantoporia#rank:genus#taxonID:71623 | name:Pantoporia hordonia Stoll 1790#rank:species#taxonID:71628,,September
16689476,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/a509b4e6-f682-4cdd-93b4-bebb538c0e50/044b8be645dd49be9f232d70cda7163b.JPG,11.7444809,78.1690862,04/09/2021,species,Junonia iphita Cramer 1782,Chocolate Pansy:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Junonia#rank:genus#taxonID:160298 | name:Junonia iphita Cramer 1782#rank:species#taxonID:160303,,September
16689462,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/cd20f4b9-cb1d-43a0-922a-53a1d0b88e03/d1fa722a081f40ddae9d79bd972b8bdd.JPG,11.7444809,78.1690862,04/09/2021,species,Euploea core Cramer 1780,Common Crow:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Euploea#rank:genus#taxonID:160546 | name:Euploea core Cramer 1780#rank:species#taxonID:160566,,September
16689448,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,08/09/2021,/41b0eb81-0813-4fc7-80e4-1e20c854d230/8e77bc15133a4bbe95519ae1485ea903.JPG,11.7444809,78.1690862,04/09/2021,species,Lethe europa Fabricius 1775,Bamboo Treebrown:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Lethe#rank:genus#taxonID:71658 | name:Lethe europa Fabricius 1775#rank:species#taxonID:71729,,September
16689434,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,08/09/2021,/c0c17c78-1365-4ebe-ad9e-1f14e3c4387c/5310b3ff4d5244cc8fe286347a24edb7.JPG,11.7444809,78.1690862,04/09/2021,species,Cepora nerissa (Fabricius 1775),Common Gull:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Cepora#rank:genus#taxonID:71820 | name:Cepora nerissa (Fabricius 1775)#rank:species#taxonID:71825,,September
16689420,Elavarasan M,"Kunumbalpatti R.F, Salem, Tamil Nadu 636008",,08/09/2021,/243e0c5d-3acb-4180-b191-531c60138128/92f94a2ea2f54538a64014d31ce36614.JPG,11.7461281,78.1702566,04/09/2021,species,Tagiades japetus Stoll 1782,Common Snow Flat:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Hesperioidea#rank:superfamily#taxonID:276611 | name:Hesperiidae#rank:family#taxonID:72455 | name:Tagiades#rank:genus#taxonID:263863 | name:Tagiades japetus Stoll 1782#rank:species#taxonID:263832,TAMILNADU,September
16689395,Gopakumar VR Namboothiri,"Bhoothakulam, Kerala 691302",,08/09/2021,/0d1dc447-85c2-4e80-943a-98d2fb75983c/acc2b8694e3b4394952d7c33bed12a5b.JPG,8.8199171,76.7051756,07/09/2021,species,Udaspes folus Cramer 1775,Grass Demon:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Hesperioidea#rank:superfamily#taxonID:276611 | name:Hesperiidae#rank:family#taxonID:72455 | name:Udaspes#rank:genus#taxonID:72579 | name:Udaspes folus Cramer 1775#rank:species#taxonID:72581,KERALA,September
16689377,Gopakumar VR Namboothiri,"Bhoothakulam, Kerala 691302",,08/09/2021,/e80e9092-0833-48fd-887c-50145023098a/d0dffa4a10eb4d97838e5a68254ce9e4.JPG,8.8199171,76.7051756,06/09/2021,species,Elymnias malelas Hewitson 1863,Palmfly:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Elymnias#rank:genus#taxonID:71109 | name:Elymnias malelas Hewitson 1863#rank:species#taxonID:71126,KERALA,September
16689359,Gopakumar VR Namboothiri,"Bhoothakulam, Kerala 691302",,08/09/2021,/91b20b07-9ee3-47a2-a77b-94da9bb6d374/af8ffef132104a96afdfd06dcaa90b14.JPG,8.8199171,76.7051756,06/09/2021,species,Tanaecia lepidea Butler 1868,Grey Count:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Tanaecia#rank:genus#taxonID:71452 | name:Tanaecia lepidea Butler 1868#rank:species#taxonID:71460,KERALA,September
16689341,Gopakumar VR Namboothiri,"Bhoothakulam, Kerala 691302",,08/09/2021,/eddaadb1-29fa-46aa-8ec9-8c320640aea2/67a3c26c672d4eff89cc233818f4c23d.JPG,8.8199171,76.7051756,07/09/2021,species,Melanitis leda Linnaeus 1758,Common Evening Brown:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Melanitis#rank:genus#taxonID:71143 | name:Melanitis leda Linnaeus 1758#rank:species#taxonID:71145,KERALA,September
16689326,chitralekha bhattacharya,"Kalyanpur, Kanpur, Uttar Pradesh 208016",,08/09/2021,/80b4ef76-9cca-4e02-a125-62efad10cacc/6cb6b8660aa945208df9054e4d684a4e.jpg,26.5123388,80.2329,27/03/2021,species,Vanessa cardui (Linnaeus 1758),Painted Lady:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Vanessa#rank:genus#taxonID:150357 | name:Vanessa cardui (Linnaeus 1758)#rank:species#taxonID:150359,,March
16689309,Avigat,"VFM7+QF5, Bengaluru, Karnataka 560060",,08/09/2021,/9650aa27-2182-40fd-b8e0-f5b67443e703/102790346b734b3782767b60afe9b7b0.JPG,12.8843815,77.4637208,03/09/2021,species,Junonia iphita Cramer 1782,Chocolate Pansy:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Junonia#rank:genus#taxonID:160298 | name:Junonia iphita Cramer 1782#rank:species#taxonID:160303,,September
16689291,Gopakumar VR Namboothiri,"Bhoothakulam, Kerala 691302",,08/09/2021,/8f5d5cbd-d791-4370-95d9-a18933e56135/1587ac33c75a4276b69aa3c0a18ebada.JPG,8.8199171,76.7051756,07/09/2021,species,Catopsilia pyranthe (Linnaeus 1758),Mottled Emigrant:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Catopsilia#rank:genus#taxonID:71783 | name:Catopsilia pyranthe (Linnaeus 1758)#rank:species#taxonID:71791,KERALA,September
16689273,Gopakumar VR Namboothiri,"Bhoothakulam, Kerala 691302",,08/09/2021,/294ee4f3-8611-4205-b2a1-d3912c220f3b/588a6e1729c94fe792499fb4bd154f77.JPG,8.8199171,76.7051756,02/09/2021,species,Ariadne ariadne Linnaeus 1763,Angled Castor:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Ariadne#rank:genus#taxonID:160508 | name:Ariadne ariadne Linnaeus 1763#rank:species#taxonID:160513,KERALA,September
16689262,Avigat,"VFM7+QF5, Bengaluru, Karnataka 560060",,08/09/2021,/4b3f1587-98e6-4faf-8e72-9c5ae171e8a1/c3e3ac3e6a9845cc8ba7c6cbb7b8f586.jpg,12.8843815,77.4637208,03/09/2021,species,Junonia lemonias Linnaeus 1758,Lemon pansy:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Junonia#rank:genus#taxonID:160298 | name:Junonia lemonias Linnaeus 1758#rank:species#taxonID:160315,,September
16689242,Avigat,"9th Cross Rd, RBI Layout, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Karnataka 560078",,08/09/2021,/5ba1109c-3ed4-4246-9cb1-5f506638aff5/397211053e8e4a869b8756ef6c38ed44.jpeg,12.8873493,77.5781466,01/09/2021,species,Papilio polymnestor Cramer (1775),Blue Mormon:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Papilio#rank:genus#taxonID:72270 | name:Papilio polymnestor Cramer (1775)#rank:species#taxonID:72350,,September
16689227,Avigat,"VFM7+QF5, Bengaluru, Karnataka 560060",,08/09/2021,/e79e811c-36a0-4889-b253-25b8e6aaef3a/0e0d5b6458b444d8bba71bcbff35092e.jpg,12.8843815,77.4637208,03/09/2021,species,Danaus chrysippus Linnaeus 1758,Plain Tiger:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Danaus#rank:genus#taxonID:160500 | name:Anosia#rank:subgenus#taxonID:279925 | name:Danaus chrysippus Linnaeus 1758#rank:species#taxonID:160505,,September
16689210,Avigat,"Galibeedu, Road, Karavale Badaga, Madikeri, Karnataka 571204",,08/09/2021,/37f5323a-69c5-4ec8-8525-739e227233ff/f52dc66090be4e6eaac54adb1e1b2094.JPG,12.4408997,75.7166004,13/01/2021,species,Eurema hecabe (Linnaeus 1758),Common Grass Yellow:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Eurema#rank:genus#taxonID:160666 | name:Eurema hecabe (Linnaeus 1758)#rank:species#taxonID:160677,,January
16689183,chitralekha bhattacharya,"Kalyanpur, Kanpur, Uttar Pradesh 208016",,08/09/2021,/551b47fa-8dd1-4ad0-96a2-1b75d6fa2bda/9c44372b52004d989b113a87d8542249.JPG,26.5123388,80.2329,09/08/2021,species,Catopsilia pyranthe (Linnaeus 1758),,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Catopsilia#rank:genus#taxonID:71783 | name:Catopsilia pyranthe (Linnaeus 1758)#rank:species#taxonID:71791,,August
16689161,Arthy,"Adyar, Chennai, Tamil Nadu",,08/09/2021,/219e7841-f433-4ddc-86a0-b918f7edb2cf/e696abc2a4ba4da18f9496baf554981d.JPG,13.0011774,80.2564957,30/08/2021,species,Hypolimnas bolina Linnaeus 1758,Great Eggfly:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Hypolimnas#rank:genus#taxonID:71533 | name:Hypolimnas bolina Linnaeus 1758#rank:species#taxonID:71541,,August
16688868,pooja kothule,"Tungaldara, Ramshej, Maharashtra 422003",This contains multiple species. Please separate each into individual observations.,08/09/2021,/0cddfacd-eea7-4d0f-8bc7-9dd737a7780d/d89f5d62831342a2ba865302e4e40389.jpg,20.1126296,73.7529341,13/08/2021,species,Delias eucharis (Drury 1773),Common Jezebel:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Delias#rank:genus#taxonID:71794 | name:Delias eucharis (Drury 1773)#rank:species#taxonID:71796,,August
16688840,Elavarasan M,"Uyiriyal Poonga Road, Kurumbampatti, Tamil Nadu 636008, India",,08/09/2021,/b201ed97-dfd0-4fb7-9738-a3773df7b023/76ccc13e00aa49c0a059a08e1fef2de1.jpg,11.7463,78.1698,04/09/2021,species,Symphaedra nais Forster 1771,Baronet:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Symphaedra#rank:genus#taxonID:71653 | name:Symphaedra nais Forster 1771#rank:species#taxonID:71655,,September
16688826,Elavarasan M,"P5VC+W3V, Kurumbampatti, Tamil Nadu 636012, India",,08/09/2021,/3dbce0f4-8ec0-49bc-8b7b-e94f629a7ba2/1c5d49de25ba40a895a1d428802c3554.jpg,11.7444,78.1703,04/09/2021,species,Papilio crino Fabricius 1792,Common Banded Peacock:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Papilio#rank:genus#taxonID:72270 | name:Papilio crino Fabricius 1792#rank:species#taxonID:72311,,September
16688809,Elavarasan M,"Uyiriyal Poonga Road, Kurumbampatti, Tamil Nadu 636008, India",,08/09/2021,/0fa17877-597d-450a-8388-784b1f447c2b/ce11b9d864864425beaa81dbb86e8951.jpg,11.7463,78.1699,04/09/2021,species,Catopsilia pomona (Fabricius 1775),Lemon Emigrant:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Catopsilia#rank:genus#taxonID:71783 | name:Catopsilia pomona (Fabricius 1775)#rank:species#taxonID:71785,,September
16688795,Elavarasan M,"P5VC+W3V, Kurumbampatti, Tamil Nadu 636012, India",,08/09/2021,/a70c7665-a948-4a61-bb90-371839a082ae/50ed4f374bec4836b6df75d8bb226264.jpg,11.7444,78.1704,04/09/2021,species,Polyura athamas Drury 1773,Indian Nawab:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Polyura#rank:genus#taxonID:279923 | name:Polyura athamas Drury 1773#rank:species#taxonID:160215,,September
16688781,Elavarasan M,"Uyiriyal Poonga Road, Kurumbampatti, Tamil Nadu 636008, India",,08/09/2021,/b27c57e5-a9a8-4a85-a069-1f2d0e892576/37817df5ddb6496c95f399361566799b.jpg,11.7421,78.1705,04/09/2021,species,Telicota ancilla Herrich-Schäffer 1869,Dark Palm Dart:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Hesperioidea#rank:superfamily#taxonID:276611 | name:Hesperiidae#rank:family#taxonID:72455 | name:Telicota#rank:genus#taxonID:72534 | name:Telicota ancilla Herrich-Schäffer 1869#rank:species#taxonID:263818,,September
16688767,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012, India",,08/09/2021,/1d257bc6-0aba-4684-90a1-c6e263baee13/36964ea3698247ec8f94ef6d86620410.jpg,11.7435,78.1698,04/09/2021,species,Acytolepis puspa (Horsfield 1828),Common Hedge Blue:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Acytolepis#rank:genus#taxonID:263700 | name:Acytolepis puspa (Horsfield 1828)#rank:species#taxonID:263701,,September
